4908.791704125 0 53.20933010985351 43.262304786628135 35.43380171510495
4908.791704125 8 170.86987368284446 162.44265067080278 148.79219994464194
4908.791704125 14 44.44465818459463 34.418385121384745 134.8639588621283
4908.791704125 15 115.63483157739304 106.48130251698913 54.78292616347852
4908.791704125 17 15.087283307048097 4.705158242996276 180.7504787898386
4908.791704125 20 151.534679922487 142.88953017690767 231.23741041954398
4908.791704125 25 95.25394291898158 85.8323934940542 20.017112833622917
4908.791704125 28 146.11525090465554 137.35602843120685 86.04155814067516
4908.791704125 30 208.04855151313313 200.06879697469208 80.55352301092049
4908.791704125 33 132.5866273779595 123.66132423159917 100.53312316664
4908.791704125 37 212.80062440788714 204.88514017460403 94.30622455066955
4908.791704125 39 49.57363295664521 39.608057769271 122.17069402169801
4908.791704125 41 46.150083979908686 36.14933467335635 147.6077382867042
4908.791704125 43 144.83225813400628 136.1020173748717 229.49053991577358
4908.791704125 52 278.7171289746741 269.4876009742561 59.96321789719735
4908.791704125 54 275.20955554251236 266.0103119464609 221.16415455959938
4908.791704125 55 309.04580300230765 298.7901913103514 234.2040042532799
4908.791704125 56 317.93281675793986 307.4027563063472 231.46524905449212
4908.791704125 61 377.72450873365256 365.37947253302025 148.3821697249374
4908.791704125 63 324.05502742130005 313.33910769633604 222.99855407171447
4908.791704125 68 283.35443958410843 273.9782195491041 65.67994143398477
4908.791704125 70 398.7972956507403 385.7544362966687 238.43497940672083
4908.791704125 71 406.30238394795344 393.0967006330894 94.65003915849547
4908.791704125 74 251.08243430637052 242.69630430288345 89.03230305720021
4908.791704125 78 565.2911073939504 547.1854185850818 25.37253085194149
4908.791704125 81 233.33249858125953 225.4883424506915 107.18215776253902
4908.791704125 85 401.91832724809257 388.8048023917404 184.7029981961351
4908.791704125 88 272.2949409001196 263.2513985858575 87.27121509575221
4908.791704125 90 303.8058211478052 293.7705244502199 115.79754885464796
4908.791704125 91 270.69302551863655 261.6820165555372 122.51725099951166
4908.791704125 93 419.70061067347933 406.04720425888917 160.20030599669155
4908.791704125 94 271.4295768806418 262.41496401950644 83.01296821344062
4908.791704125 96 489.7100853624669 473.8860177904708 156.32972873631027
4908.893704125 0 52.94803969963368 43.00046797821494 35.58460771862832
4908.893704125 8 170.5698545001798 162.14209887575518 149.0055738521528
4908.893704125 14 44.084852379617985 34.05627005055845 134.99750209778813
4908.893704125 15 115.38638169696773 106.23291876670527 54.976609090220705
4908.893704125 17 14.658969630831848 4.273218003112902 180.87326913618762
4908.893704125 20 151.16346467240336 142.5163546101665 231.4451582327669
4908.893704125 25 95.02655101607695 85.60531565930484 20.20690535862414
4908.893704125 28 145.85335525594502 137.09415025793965 86.24899954984113
4908.893704125 30 207.806797803687 199.827872444205 80.80728785913163
4908.893704125 33 132.30805997550124 123.38238238215123 100.72783571805084
4908.893704125 37 212.5504577150881 204.63567491016425 94.55863601794923
4908.893704125 39 49.229438392397356 39.26185110311263 122.30715636100396
4908.893704125 41 45.77958719641225 35.77635213653184 147.74335635889724
4908.893704125 43 144.45844958385942 135.72616621909182 229.69456184471954
4908.893704125 52 278.47427745573486 269.24703446871246 60.28059955789928
4908.893704125 54 274.87624457102413 265.6768113573076 221.43484110228457
4908.893704125 55 308.6987868307949 298.4432954424027 234.49248411802049
4908.893704125 56 317.58492525915005 307.05518353916847 231.75847002358861
4908.893704125 61 377.38824289016907 365.04642006654973 148.72956275469718
4908.893704125 63 323.7095711120335 312.99422748509807 223.29556280028586
4908.893704125 68 283.1063915779743 273.73247440157115 65.99794137697685
4908.893704125 70 398.4145340838818 385.3735916294818 238.7695880437398
4908.893704125 71 405.96695955676887 392.76646655473604 95.04531737605802
4908.893704125 74 250.8324476747698 242.44762986743388 89.31459213664186
4908.893704125 78 564.7994324794627 546.7074556522649 25.954552451310576
4908.893704125 81 233.0756046824008 225.23222352417957 107.44486146919022
4908.893704125 85 401.5534965770554 388.4431116077775 185.05218879563824
4908.893704125 88 272.03906378524005 262.9972662169139 87.57021102630344
4908.893704125 90 303.52203140297695 293.4887051209756 116.10761516235628
4908.893704125 91 270.4173652982432 261.4075545508416 122.80159641640475
4908.893704125 93 419.3325783594663 405.68337031588106 160.5698865509815
4908.893704125 94 271.1764661033731 262.16364258636185 83.31321471626487
4908.893704125 96 489.285471965247 473.46812335809034 156.7461341306273
4908.995704125 0 53.14501953175403 43.20259790850986 35.96825112011592
4908.995704125 8 170.6325202992358 162.20696004726466 149.34739566438074
4908.995704125 14 44.194543980847186 34.169171843019285 135.3058274583209
4908.995704125 15 115.53643653744797 106.38721380046778 55.361545800060185
4908.995704125 17 14.733395242503775 4.350086162495131 181.15176172322754
4908.995704125 20 151.1723030668168 142.52605368384818 231.7574253905349
4908.995704125 25 95.21455473156942 85.79838960417857 20.617451373554303
4908.995704125 28 145.96727051162406 137.21150616206137 86.61906037838645
4908.995704125 30 207.90159533763335 199.92576853291527 81.20004060343732
4908.995704125 33 132.41629260905293 123.49389132519303 101.08396850132041
4908.995704125 37 212.63550641284544 204.72356913107404 94.94347819726482
4908.995704125 39 49.34905347921358 39.38489840546788 122.62416903182347
4908.995704125 41 45.87697315918638 35.876679626190025 148.04577300035106
4908.995704125 43 144.4691141689938 135.7377452697537 230.00475585120225
4908.995704125 52 278.54487959261434 269.3215614822395 60.71709735954548
4908.995704125 54 274.8739810568546 265.67548693607847 221.795435105654
4908.995704125 55 308.6829155450315 298.428210688963 234.8665991166214
4908.995704125 56 317.56810253652316 307.0392283731738 232.13677171200106
4908.995704125 61 377.379147827048 365.0404149502478 149.1563826314869
4908.995704125 63 323.6944487414261 312.9801714556502 223.67754649368536
4908.995704125 68 283.17178315387827 273.80174683232235 66.4320906135664
4908.995704125 70 398.37748164569166 385.33745539886064 239.1830941153518
4908.995704125 71 405.95729148650827 392.7615334968848 95.5138465241802
4908.995704125 74 250.9039344898311 242.52218960187736 89.71767763351315
4908.995704125 78 564.7004524704721 546.617539812187 26.548504685039802
4908.995704125 81 233.14622794596204 225.3054328177626 107.82859425683887
4908.995704125 85 401.52708753968943 388.41903739769367 185.47669825987825
4908.995704125 88 272.1005036441064 263.0620559716091 87.9839297521606
4908.995704125 90 303.555561400737 293.52538578238995 116.51774230389903
4908.995704125 91 270.46295076318745 261.4558412104566 123.19331241187602
4908.995704125 93 419.3046356104561 405.6585343864917 161.0105214041247
4908.995704125 94 271.24036168745073 262.2309540739289 83.72945669736342
4908.995704125 96 489.23116436016755 473.4175638098442 157.2193763011372
4909.095704125 0 52.9543087370796 43.01030905104517 35.85259229599063
4909.095704125 8 170.43508961897962 162.00912319897776 149.30441849878116
4909.095704125 14 43.95844180627694 33.93136684860076 135.20128432958916
4909.095704125 15 115.36226568629749 106.21213713347547 55.28374395430964
4909.095704125 17 14.463428000634622 4.078048149746678 181.042005291658
4909.095704125 20 150.93603422983475 142.28918782449145 231.71077396028508
4909.095704125 25 95.0475829672194 85.63030917498034 20.52438463241674
4909.095704125 28 145.789467404132 137.03308639718887 86.56030385963555
4909.095704125 30 207.73940967375506 199.76349878766138 81.17400616630047
4909.095704125 33 132.2285985284711 123.30544895875829 101.01919135151485
4909.095704125 37 212.4683908009236 204.55640351390696 94.91999350040774
4909.095704125 39 49.120631747368066 39.15483698590958 122.52006655434216
4909.095704125 41 45.63637513098257 35.63439607510139 147.94414487480145
4909.095704125 43 144.23171807503644 135.49969019196735 229.95536726571314
4909.095704125 52 278.3922170201941 269.16971796046556 60.74036721590079
4909.095704125 54 274.6554573412344 265.45770734195713 221.80268580174467
4909.095704125 55 308.45377037084006 298.2004454485738 234.88927096693627
4909.095704125 56 317.3380965123004 306.8107885040321 232.16417325084313
4909.095704125 61 377.16327623119753 364.82756678116664 149.2334110501974
